Project_Group,Test_case,Tokens(Sorted by Importance),Attribution_Scores(Sorted),Predicted_Class,True_Class,Test_Pred_Logit,Test_Confidence_Score
2,['    @Test\n    public void testSendBufferSize() throws Exception {\n        int size = socket.getSendBufferSize();\n        int newSize = 65535;\n        assertTrue(size > 0);\n        socket.setSendBufferSize(newSize);\n        // Linux usually set it to double what is specified\n        assertTrue(newSize <= socket.getSendBufferSize());\n    }\n'],set;Buffer;size;Buffer;new;to;double;Linux;socket;socket,1.3969838619232178e-09;8.731149137020111e-10;7.566995918750763e-10;4.0745362639427185e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-6.009115695953369, -5.628602504730225, -4.610488414764404, -5.861372947692871, -5.420871734619141, -0.023542284965515137]",0.9767325520515442
2,"['    @Test\n    public void testSoLinger() throws Exception {\n        assertEquals(-1, socket.getSoLinger());\n        socket.setSoLinger(10);\n        assertEquals(10, socket.getSoLinger());\n    }\n']",inger;socket;socket;So;inger;get;So;inger;inger;So,1.5133991837501526e-09;1.5133991837501526e-09;1.3969838619232178e-09;1.2223608791828156e-09;9.313225746154785e-10;7.566995918750763e-10;6.402842700481415e-10;5.820766091346741e-10;3.4924596548080444e-10;2.9103830456733704e-10,5,5,"[-5.940441131591797, -5.6344780921936035, -4.625673770904541, -5.819047927856445, -5.320687770843506, -0.024149544537067413]",0.9761397242546082
2,['    @Test\n    public void testDoubleCloseDoesNotThrow() throws IOException {\n        Socket socket = Socket.newSocketStream();\n        socket.close();\n        socket.close();\n    }\n'],Double;Throw;new;socket;socket;Socket;close;Stream;Close;Not,2.7939677238464355e-09;2.6775524020195007e-09;7.566995918750763e-10;6.984919309616089e-10;4.656612873077393e-10;2.3283064365386963e-10;0.0;-1.1641532182693481e-10;-4.656612873077393e-10;-9.313225746154785e-10,5,5,"[-6.025943279266357, -5.567435264587402, -4.559433460235596, -5.9013776779174805, -5.421714782714844, -0.024147916585206985]",0.9761412143707275
2,"['    @Test\n    public void testTrafficClass() throws IOException {\n        // IPTOS_THROUGHPUT\n        final int value = 0x08;\n        socket.setTrafficClass(value);\n        assertEquals(value, socket.getTrafficClass());\n    }\n']",Traffic;TH;HPUT;socket;Class;value;socket;value;value;final,2.3283064365386963e-09;1.1641532182693481e-09;9.313225746154785e-10;9.313225746154785e-10;5.820766091346741e-10;5.820766091346741e-10;-5.820766091346741e-11;-5.820766091346741e-11;-1.1641532182693481e-10;-2.9103830456733704e-10,5,5,"[-5.990764617919922, -5.523106098175049, -4.596734046936035, -5.875025749206543, -5.46112060546875, -0.023921212181448936]",0.9763626456260681
2,['    @Test(timeout = 10000)\n    public void clientCloseWithoutServerReadIsDetectedNoExtraReadRequested() throws InterruptedException {\n        clientCloseWithoutServerReadIsDetected0(false);\n    }\n'],Extra;Interrupted;Requested;Close;client;client;No;Exception;Read;Server,3.725290298461914e-09;1.862645149230957e-09;1.2223608791828156e-09;1.1059455573558807e-09;1.0477378964424133e-09;5.820766091346741e-10;2.3283064365386963e-10;2.3283064365386963e-10;8.731149137020111e-11;0.0,5,5,"[-6.004862308502197, -5.583637237548828, -4.579310894012451, -5.915067672729492, -5.4062113761901855, -0.023959269747138023]",0.9763253331184387
2,['    @Test(timeout = 10000)\n    public void clientCloseWithoutServerReadIsDetectedExtraReadRequested() throws InterruptedException {\n        clientCloseWithoutServerReadIsDetected0(true);\n    }\n'],Requested;Interrupted;Extra;Close;true;Server;Exception;Server;Detected;Read,2.9685907065868378e-09;2.6775524020195007e-09;1.862645149230957e-09;1.6298145055770874e-09;1.3969838619232178e-09;1.3969838619232178e-09;1.1641532182693481e-09;1.1641532182693481e-09;2.9103830456733704e-10;2.3283064365386963e-10,5,5,"[-6.009434700012207, -5.585488319396973, -4.57863712310791, -5.9196457862854, -5.40709924697876, -0.023931220173835754]",0.9763529896736145
2,['    @Test(timeout = 10000)\n    public void serverCloseWithoutClientReadIsDetectedNoExtraReadRequested() throws InterruptedException {\n        serverCloseWithoutClientReadIsDetected0(false);\n    }\n'],Close;timeout;server;Without;Requested;Exception;Without;server;Detected;false,3.259629011154175e-09;2.3283064365386963e-09;1.1641532182693481e-09;1.1641532182693481e-09;1.1059455573558807e-09;9.313225746154785e-10;9.313225746154785e-10;6.984919309616089e-10;2.9103830456733704e-10;5.820766091346741e-11,5,5,"[-5.999906539916992, -5.5774126052856445, -4.5840959548950195, -5.911149978637695, -5.402582168579102, -0.02397335320711136]",0.9763117432594299
2,['    @Test(timeout = 10000)\n    public void serverCloseWithoutClientReadIsDetectedExtraReadRequested() throws InterruptedException {\n        serverCloseWithoutClientReadIsDetected0(true);\n    }\n'],Extra;Close;Detected;server;Exception;Client;server;true;Without;Client,1.862645149230957e-09;1.6298145055770874e-09;1.57160684466362e-09;1.1641532182693481e-09;9.313225746154785e-10;8.731149137020111e-10;4.656612873077393e-10;0.0;0.0;-4.656612873077393e-10,5,5,"[-6.002683162689209, -5.57719087600708, -4.581261157989502, -5.915052890777588, -5.406278133392334, -0.023969046771526337]",0.9763159155845642
2,['    @Test(expected = UnsupportedOperationException.class)\n    public void testInternalNioBufferAfterRelease() {\n        super.testInternalNioBufferAfterRelease();\n    }\n'],io;Operation;Buffer;Release;Buffer;After;Internal;After;super;expected,2.444721758365631e-09;1.6298145055770874e-09;1.3969838619232178e-09;1.3969838619232178e-09;9.313225746154785e-10;8.731149137020111e-10;6.984919309616089e-10;6.984919309616089e-10;6.984919309616089e-10;4.656612873077393e-10,5,5,"[-6.002529144287109, -5.582131862640381, -4.576366424560547, -5.898162841796875, -5.408106327056885, -0.024040622636675835]",0.976246178150177
2,"['    @Test\n    public void testForward() {\n        final ByteBuf buf =\n                Unpooled.copiedBuffer(""abc\\r\\n\\ndef\\r\\rghi\\n\\njkl\\0\\0mno  \\t\\tx"", CharsetUtil.ISO_8859_1);\n        final int length = buf.readableBytes();\n\n        assertEquals(3,  buf.forEachByte(0,  length, ByteProcessor.FIND_CRLF));\n        assertEquals(6,  buf.forEachByte(3,  length - 3, ByteProcessor.FIND_NON_CRLF));\n        assertEquals(9,  buf.forEachByte(6,  length - 6, ByteProcessor.FIND_CR));\n        assertEquals(11, buf.forEachByte(9,  length - 9, ByteProcessor.FIND_NON_CR));\n        assertEquals(14, buf.forEachByte(11, length - 11, ByteProcessor.FIND_LF));\n        assertEquals(16, buf.forEachByte(14, length - 14, ByteProcessor.FIND_NON_LF));\n        assertEquals(19, buf.forEachByte(16, length - 16, ByteProcessor.FIND_NUL));\n        assertEquals(21, buf.forEachByte(19, length - 19, ByteProcessor.FIND_NON_NUL));\n        assertEquals(24, buf.forEachByte(19, length - 19, ByteProcessor.FIND_ASCII_SPACE));\n        assertEquals(24, buf.forEachByte(21, length - 21, ByteProcessor.FIND_LINEAR_WHITESPACE));\n        assertEquals(28, buf.forEachByte(24, length - 24, ByteProcessor.FIND_NON_LINEAR_WHITESPACE));\n        assertEquals(-1, buf.forEachByte(28, length - 28, ByteProcessor.FIND_LINEAR_WHITESPACE));\n\n        buf.release();\n    }\n']",ASCII;Forward;WHITES;SPACE;buf;abc;CR;Buffer;ACE;uf,7.275957614183426e-10;6.984919309616089e-10;6.111804395914078e-10;5.238689482212067e-10;5.093170329928398e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;3.4924596548080444e-10,5,5,"[-5.861555576324463, -5.4503326416015625, -4.667462348937988, -5.709955215454102, -5.416614532470703, -0.024592680856585503]",0.9757072329521179
2,"['    @Test\n    public void testBackward() {\n        final ByteBuf buf =\n                Unpooled.copiedBuffer(""abc\\r\\n\\ndef\\r\\rghi\\n\\njkl\\0\\0mno  \\t\\tx"", CharsetUtil.ISO_8859_1);\n        final int length = buf.readableBytes();\n\n        assertEquals(27, buf.forEachByteDesc(0, length, ByteProcessor.FIND_LINEAR_WHITESPACE));\n        assertEquals(25, buf.forEachByteDesc(0, length, ByteProcessor.FIND_ASCII_SPACE));\n        assertEquals(23, buf.forEachByteDesc(0, 28, ByteProcessor.FIND_NON_LINEAR_WHITESPACE));\n        assertEquals(20, buf.forEachByteDesc(0, 24, ByteProcessor.FIND_NUL));\n        assertEquals(18, buf.forEachByteDesc(0, 21, ByteProcessor.FIND_NON_NUL));\n        assertEquals(15, buf.forEachByteDesc(0, 19, ByteProcessor.FIND_LF));\n        assertEquals(13, buf.forEachByteDesc(0, 16, ByteProcessor.FIND_NON_LF));\n        assertEquals(10, buf.forEachByteDesc(0, 14, ByteProcessor.FIND_CR));\n        assertEquals(8,  buf.forEachByteDesc(0, 11, ByteProcessor.FIND_NON_CR));\n        assertEquals(5,  buf.forEachByteDesc(0, 9, ByteProcessor.FIND_CRLF));\n        assertEquals(2,  buf.forEachByteDesc(0, 6, ByteProcessor.FIND_NON_CRLF));\n        assertEquals(-1, buf.forEachByteDesc(0, 3, ByteProcessor.FIND_CRLF));\n\n        buf.release();\n    }\n']",Charset;readable;gh;ndef;ON;WHITES;ON;Desc;IND;Each,9.89530235528946e-10;9.313225746154785e-10;8.149072527885437e-10;5.384208634495735e-10;5.384208634495735e-10;3.637978807091713e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.764863893389702e-10;2.6193447411060333e-10,5,5,"[-5.866402626037598, -5.448534965515137, -4.668041706085205, -5.708842754364014, -5.429525375366211, -0.024526380002498627]",0.9757720828056335
2,"['    @Test(expected = NullPointerException.class)\n    public void shouldNotAllowNullInConstructor1() {\n        new UnpooledHeapByteBuf(null, new byte[1], 0);\n    }\n']",Unpooled;expected;Heap;Exception;Allow;new;new;byte;Null;Not,3.841705620288849e-09;1.862645149230957e-09;1.1641532182693481e-09;7.566995918750763e-10;2.3283064365386963e-10;2.3283064365386963e-10;1.1641532182693481e-10;-2.9103830456733704e-11;-1.1641532182693481e-10;-2.3283064365386963e-10,5,5,"[-5.964447021484375, -5.581033229827881, -4.604384422302246, -5.851930618286133, -5.373592376708984, -0.024146053940057755]",0.9761432409286499
2,"['    @Test(expected = NullPointerException.class)\n    public void shouldNotAllowNullInConstructor2() {\n        new UnpooledHeapByteBuf(UnpooledByteBufAllocator.DEFAULT, null, 0);\n    }\n']",Constructor;uf;Null;uf;Exception;Byte;Byte;In;new;Not,2.9103830456733704e-09;2.0954757928848267e-09;1.3387762010097504e-09;1.1641532182693481e-09;9.604264050722122e-10;9.313225746154785e-10;6.984919309616089e-10;2.3283064365386963e-10;0.0;-3.4924596548080444e-10,5,5,"[-5.944692611694336, -5.560196876525879, -4.605450630187988, -5.853952407836914, -5.36669921875, -0.024295689538121223]",0.9759969711303711
2,['    @Test\n    public void testIsWritable() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        assertFalse(empty.isWritable());\n        assertFalse(empty.isWritable(1));\n    }\n'],Writable;False;Unpooled;uf;Allocator;Writable;Empty;uf;Byte;False,1.3969838619232178e-09;6.984919309616089e-10;5.820766091346741e-10;2.3283064365386963e-10;2.3283064365386963e-10;1.1641532182693481e-10;5.820766091346741e-11;0.0;0.0;0.0,5,5,"[-5.974195957183838, -5.609297275543213, -4.605735778808594, -5.862987041473389, -5.387003421783447, -0.02390340343117714]",0.9763799905776978
2,['    @Test\n    public void testWriteEmptyByteBuf() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        empty.writeBytes(Unpooled.EMPTY_BUFFER); // Ok\n        ByteBuf nonEmpty = UnpooledByteBufAllocator.DEFAULT.buffer().writeBoolean(false);\n        try {\n            empty.writeBytes(nonEmpty);\n            fail();\n        } catch (IndexOutOfBoundsException ignored) {\n            // Ignore.\n        } finally {\n            nonEmpty.release();\n        }\n    }\n'],finally;EMPTY;new;Empty;Allocator;fail;Boolean;Byte;uf;ounds,7.566995918750763e-10;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10;4.3655745685100555e-10;4.0745362639427185e-10;3.92901711165905e-10;3.5652192309498787e-10;3.4924596548080444e-10;3.4924596548080444e-10,5,5,"[-6.019369602203369, -5.526541233062744, -4.591896057128906, -5.866018772125244, -5.47858190536499, -0.02383577637374401]",0.9764460325241089
2,['    @Test\n    public void testIsReadable() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        assertFalse(empty.isReadable());\n        assertFalse(empty.isReadable(1));\n    }\n'],Allocator;Unpooled;Byte;Readable;empty;Byte;False;Empty;uf;Empty,1.979060471057892e-09;1.7462298274040222e-09;9.313225746154785e-10;7.275957614183426e-10;6.984919309616089e-10;5.820766091346741e-10;4.656612873077393e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.3283064365386963e-10,5,5,"[-5.97087287902832, -5.607938289642334, -4.60529899597168, -5.859121799468994, -5.388490676879883, -0.023925982415676117]",0.9763581156730652
2,"['    @Test\n    public void testArray() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        assertThat(empty.hasArray(), is(true));\n        assertThat(empty.array().length, is(0));\n        assertThat(empty.arrayOffset(), is(0));\n    }\n']",Offset;DEFAULT;Byte;uf;Array;That;Empty;That;has;empty,1.1641532182693481e-09;9.313225746154785e-10;8.149072527885437e-10;6.111804395914078e-10;5.820766091346741e-10;5.238689482212067e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.1641532182693481e-10;1.1641532182693481e-10,5,5,"[-5.9528913497924805, -5.646036148071289, -4.62893533706665, -5.811425685882568, -5.350658416748047, -0.023916788399219513]",0.9763668179512024
2,"['    @Test\n    public void testNioBuffer() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        assertThat(empty.nioBufferCount(), is(1));\n        assertThat(empty.nioBuffer().position(), is(0));\n        assertThat(empty.nioBuffer().limit(), is(0));\n        assertThat(empty.nioBuffer(), is(sameInstance(empty.nioBuffer())));\n        assertThat(empty.nioBuffer(), is(sameInstance(empty.internalNioBuffer(empty.readerIndex(), 0))));\n    }\n']",Allocator;reader;Buffer;Buffer;That;Buffer;That;io;io;same,1.7462298274040222e-09;1.5133991837501526e-09;6.984919309616089e-10;6.984919309616089e-10;5.820766091346741e-10;5.238689482212067e-10;5.093170329928398e-10;4.94765117764473e-10;4.656612873077393e-10;4.3655745685100555e-10,5,5,"[-5.895360469818115, -5.638452053070068, -4.660571098327637, -5.753598690032959, -5.302004337310791, -0.02421528846025467]",0.9760754108428955
2,"['    @Test\n    public void testMemoryAddress() {\n        EmptyByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        if (empty.hasMemoryAddress()) {\n            assertThat(empty.memoryAddress(), is(not(0L)));\n        } else {\n            try {\n                empty.memoryAddress();\n                fail();\n            } catch (UnsupportedOperationException ignored) {\n                // Ignore.\n            }\n        }\n    }\n']",Address;Allocator;Ignore;new;ignored;if;uf;Memory;Address;Operation,1.280568540096283e-09;8.149072527885437e-10;7.566995918750763e-10;6.984919309616089e-10;5.529727786779404e-10;5.238689482212067e-10;3.2014213502407074e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-6.002836227416992, -5.501514911651611, -4.60561990737915, -5.8521904945373535, -5.470900058746338, -0.02391248196363449]",0.976371169090271
2,"['    @Test\n    public void consistentEqualsAndHashCodeWithAbstractBytebuf() {\n        ByteBuf empty = new EmptyByteBuf(UnpooledByteBufAllocator.DEFAULT);\n        ByteBuf emptyAbstract = new UnpooledHeapByteBuf(UnpooledByteBufAllocator.DEFAULT, 0, 0);\n        assertEquals(emptyAbstract, empty);\n        assertEquals(emptyAbstract.hashCode(), empty.hashCode());\n        assertEquals(EmptyByteBuf.EMPTY_BYTE_BUF_HASH_CODE, empty.hashCode());\n        assertTrue(emptyAbstract.release());\n        assertFalse(empty.release());\n    }\n']",consistent;BU;Equals;empty;empty;DEFAULT;uf;Equals;Code;Empty,1.4551915228366852e-09;9.313225746154785e-10;9.313225746154785e-10;5.820766091346741e-10;5.238689482212067e-10;4.94765117764473e-10;4.656612873077393e-10;4.0745362639427185e-10;2.9103830456733704e-10;2.6193447411060333e-10,5,5,"[-5.930747032165527, -5.6001505851745605, -4.645571708679199, -5.78981351852417, -5.371082305908203, -0.02395007573068142]",0.9763344526290894
2,['    @Test\n    public void decodeRandomHexBytesWithEvenLength() {\n        decodeRandomHexBytes(256);\n    }\n'],Bytes;ex;decode;Length;Bytes;Even;decode;ex;Random;Random,1.3969838619232178e-09;1.1641532182693481e-09;9.313225746154785e-10;9.313225746154785e-10;6.984919309616089e-10;4.656612873077393e-10;-4.656612873077393e-10;-2.561137080192566e-09;-3.3760443329811096e-09;-3.841705620288849e-09,5,5,"[-6.061019420623779, -5.596347332000732, -4.5388569831848145, -5.933112621307373, -5.443657875061035, -0.023988250643014908]",0.9762970805168152
2,['    @Test\n    public void decodeRandomHexBytesWithOddLength() {\n        decodeRandomHexBytes(257);\n    }\n'],Random;Length;dd;Random;ex;decode;decode;Bytes;Bytes;ex,2.735760062932968e-09;1.862645149230957e-09;1.3969838619232178e-09;1.280568540096283e-09;9.313225746154785e-10;8.149072527885437e-10;6.984919309616089e-10;-2.3283064365386963e-10;-1.862645149230957e-09;-2.153683453798294e-09,5,5,"[-6.043702125549316, -5.5918731689453125, -4.546640396118164, -5.924868106842041, -5.437199592590332, -0.02401350624859333]",0.9762726426124573
2,"['    @Test(expected = IllegalArgumentException.class)\n    public void decodeHexDumpWithOddLength() {\n        ByteBufUtil.decodeHexDump(""abc"");\n    }\n']",Illegal;Util;decode;ump;decode;Byte;expected;dd;abc;class,1.1059455573558807e-09;9.313225746154785e-10;9.313225746154785e-10;6.984919309616089e-10;6.402842700481415e-10;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;3.4924596548080444e-10,5,5,"[-6.025911331176758, -5.634970664978027, -4.595785140991211, -5.884753227233887, -5.413343906402588, -0.023594796657562256]",0.9766814112663269
2,"['    @Test(expected = IllegalArgumentException.class)\n    public void decodeHexDumpWithInvalidChar() {\n        ByteBufUtil.decodeHexDump(""fg"");\n    }\n']",Invalid;Char;Exception;decode;ump;ump;Illegal;fg;Byte;decode,2.7939677238464355e-09;2.0954757928848267e-09;1.862645149230957e-09;1.862645149230957e-09;9.313225746154785e-10;6.984919309616089e-10;6.984919309616089e-10;4.656612873077393e-10;2.3283064365386963e-10;-5.820766091346741e-11,5,5,"[-6.018420219421387, -5.619173049926758, -4.601470470428467, -5.8704938888549805, -5.409644603729248, -0.02367093786597252]",0.9766070246696472
2,"['    @Test\n    public void equalsBufferSubsections() {\n        byte[] b1 = new byte[128];\n        byte[] b2 = new byte[256];\n        Random rand = new Random();\n        rand.nextBytes(b1);\n        rand.nextBytes(b2);\n        final int iB1 = b1.length / 2;\n        final int iB2 = iB1 + b1.length;\n        final int length = b1.length - iB1;\n        System.arraycopy(b1, iB1, b2, iB2, length);\n        assertTrue(ByteBufUtil.equals(Unpooled.wrappedBuffer(b1), iB1, Unpooled.wrappedBuffer(b2), iB2, length));\n    }\n']",next;new;rand;Random;next;Buffer;rand;Byte;final;final,4.656612873077393e-10;4.0745362639427185e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.0372681319713593e-10;2.0372681319713593e-10;1.1641532182693481e-10;1.1641532182693481e-10,5,5,"[-5.970885753631592, -5.569202423095703, -4.656376361846924, -5.7757415771484375, -5.423476696014404, -0.02365766651928425]",0.9766199588775635
2,"['    @Test\n    public void notEqualsBufferSubsections() {\n        byte[] b1 = new byte[50];\n        byte[] b2 = new byte[256];\n        Random rand = new Random();\n        rand.nextBytes(b1);\n        rand.nextBytes(b2);\n        final int iB1 = b1.length / 2;\n        final int iB2 = iB1 + b1.length;\n        final int length = b1.length - iB1;\n        System.arraycopy(b1, iB1, b2, iB2, length);\n        // Randomly pick an index in the range that will be compared and make the value at that index differ between\n        // the 2 arrays.\n        int diffIndex = random(rand, iB1, iB1 + length - 1);\n        ++b1[diffIndex];\n        assertFalse(ByteBufUtil.equals(Unpooled.wrappedBuffer(b1), iB1, Unpooled.wrappedBuffer(b2), iB2, length));\n    }\n']",Equals;that;the;arraycopy;index;compared;next;between;Buffer;rand,6.984919309616089e-10;6.111804395914078e-10;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;3.4924596548080444e-10;3.2014213502407074e-10;2.3283064365386963e-10,5,5,"[-5.974233150482178, -5.537241458892822, -4.653289318084717, -5.779196739196777, -5.455317497253418, -0.023653358221054077]",0.9766243100166321
2,"['    @Test\n    public void notEqualsBufferOverflow() {\n        byte[] b1 = new byte[8];\n        byte[] b2 = new byte[16];\n        Random rand = new Random();\n        rand.nextBytes(b1);\n        rand.nextBytes(b2);\n        final int iB1 = b1.length / 2;\n        final int iB2 = iB1 + b1.length;\n        final int length = b1.length - iB1;\n        System.arraycopy(b1, iB1, b2, iB2, length - 1);\n        assertFalse(ByteBufUtil.equals(Unpooled.wrappedBuffer(b1), iB1, Unpooled.wrappedBuffer(b2), iB2,\n                Math.max(b1.length, b2.length) * 2));\n    }\n']",arraycopy;Random;Unpooled;Buffer;wrapped;Random;Byte;False;new;rand,1.280568540096283e-09;6.402842700481415e-10;5.529727786779404e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.6193447411060333e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.950774192810059, -5.562525749206543, -4.66336727142334, -5.753106117248535, -5.411150932312012, -0.02379782870411873]",0.9764831066131592
2,"['    @Test (expected = IllegalArgumentException.class)\n    public void notEqualsBufferUnderflow() {\n        byte[] b1 = new byte[8];\n        byte[] b2 = new byte[16];\n        Random rand = new Random();\n        rand.nextBytes(b1);\n        rand.nextBytes(b2);\n        final int iB1 = b1.length / 2;\n        final int iB2 = iB1 + b1.length;\n        final int length = b1.length - iB1;\n        System.arraycopy(b1, iB1, b2, iB2, length - 1);\n        assertFalse(ByteBufUtil.equals(Unpooled.wrappedBuffer(b1), iB1, Unpooled.wrappedBuffer(b2), iB2,\n                -1));\n    }\n']",expected;Random;new;Illegal;Bytes;wrapped;System;Buffer;Bytes;Buffer,1.5133991837501526e-09;4.0745362639427185e-10;3.8562575355172157e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.6921043172478676e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.960825443267822, -5.544981479644775, -4.658907413482666, -5.772639274597168, -5.431705951690674, -0.023727983236312866]",0.9765511751174927
2,"['    @Test\n    public void writeShortBE() {\n        int expected = 0x1234;\n\n        ByteBuf buf = Unpooled.buffer(2).order(ByteOrder.BIG_ENDIAN);\n        ByteBufUtil.writeShortBE(buf, expected);\n        assertEquals(expected, buf.readShort());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapShort((short) expected), buf.readShortLE());\n        buf.release();\n\n        buf = Unpooled.buffer(2).order(ByteOrder.LITTLE_ENDIAN);\n        ByteBufUtil.writeShortBE(buf, expected);\n        assertEquals((short) expected, buf.readShortLE());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapShort((short) expected), buf.readShort());\n        buf.release();\n    }\n']",ITTLE;Short;Short;Index;buffer;buf;order;expected;buf;order,8.585629984736443e-10;6.693881005048752e-10;4.0745362639427185e-10;4.0745362639427185e-10;4.0745362639427185e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.2014213502407074e-10;2.9103830456733704e-10,5,5,"[-5.923107147216797, -5.56239652633667, -4.671847820281982, -5.75510311126709, -5.381744861602783, -0.023921560496091843]",0.9763621687889099
2,"['    @Test\n    public void setShortBE() {\n        int shortValue = 0x1234;\n\n        ByteBuf buf = Unpooled.wrappedBuffer(new byte[2]).order(ByteOrder.BIG_ENDIAN);\n        ByteBufUtil.setShortBE(buf, 0, shortValue);\n        assertEquals(shortValue, buf.readShort());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapShort((short) shortValue), buf.readShortLE());\n        buf.release();\n\n        buf = Unpooled.wrappedBuffer(new byte[2]).order(ByteOrder.LITTLE_ENDIAN);\n        ByteBufUtil.setShortBE(buf, 0, shortValue);\n        assertEquals((short) shortValue, buf.readShortLE());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapShort((short) shortValue), buf.readShort());\n        buf.release();\n    }\n']",order;Reader;Unpooled;LE;new;LE;Equals;order;Short;uf,1.1641532182693481e-09;5.529727786779404e-10;3.92901711165905e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.473825588822365e-10,5,5,"[-5.916477680206299, -5.560009956359863, -4.666650772094727, -5.752648830413818, -5.384161472320557, -0.023995814844965935]",0.9762898087501526
2,"['    @Test\n    public void writeMediumBE() {\n        int mediumValue = 0x123456;\n\n        ByteBuf buf = Unpooled.buffer(4).order(ByteOrder.BIG_ENDIAN);\n        ByteBufUtil.writeMediumBE(buf, mediumValue);\n        assertEquals(mediumValue, buf.readMedium());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapMedium(mediumValue), buf.readMediumLE());\n        buf.release();\n\n        buf = Unpooled.buffer(4).order(ByteOrder.LITTLE_ENDIAN);\n        ByteBufUtil.writeMediumBE(buf, mediumValue);\n        assertEquals(mediumValue, buf.readMediumLE());\n        buf.resetReaderIndex();\n        assertEquals(ByteBufUtil.swapMedium(mediumValue), buf.readMedium());\n        buf.release();\n    }\n']",Equals;ENDIAN;Index;BE;Util;Order;LE;Value;order;read,8.731149137020111e-10;6.402842700481415e-10;5.675246939063072e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10,5,5,"[-5.94554328918457, -5.5823774337768555, -4.655868053436279, -5.777507305145264, -5.394616603851318, -0.02380516193807125]",0.9764758348464966
2,"['    @Test\n    public void testWriteUsAscii() {\n        String usAscii = ""NettyRocks"";\n        ByteBuf buf = Unpooled.buffer(16);\n        buf.writeBytes(usAscii.getBytes(CharsetUtil.US_ASCII));\n        ByteBuf buf2 = Unpooled.buffer(16);\n        ByteBufUtil.writeAscii(buf2, usAscii);\n\n        assertEquals(buf, buf2);\n\n        buf.release();\n        buf2.release();\n    }\n']",Unpooled;Us;Asci;buffer;us;release;Bytes;buf;release;buf,1.5133991837501526e-09;4.656612873077393e-10;4.0745362639427185e-10;4.0745362639427185e-10;4.0745362639427185e-10;4.0745362639427185e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.3283064365386963e-10,5,5,"[-5.991657257080078, -5.613032817840576, -4.628505229949951, -5.822275638580322, -5.412939548492432, -0.02361493930220604]",0.9766618013381958
